0, 4, 0.000001, 0.000346
1, 4, 0.000000, 0.000208
2, 4, 0.000000, 0.000229
3, 4, 0.000000, 0.000216
4, 4, 0.000000, 0.000220
5, 4, 0.000000, 0.000220
6, 4, 0.000000, 0.000241
7, 4, 0.000000, 0.000237
8, 4, 0.000000, 0.000219
9, 4, 0.000000, 0.000218
10, 4, 0.000000, 0.000217
11, 4, 0.000000, 0.000216
12, 4, 0.000000, 0.000224
13, 4, 0.000000, 0.000230
14, 4, 0.000000, 0.000220
15, 4, 0.000000, 0.000217
16, 4, 0.000000, 0.000219
17, 4, 0.000000, 0.000235
18, 4, 0.000000, 0.000153
19, 4, 0.000000, 0.000155
20, 4, 0.000000, 0.000147
21, 4, 0.000000, 0.000160
22, 4, 0.000000, 0.000155
23, 4, 0.000000, 0.000162
24, 4, 0.000000, 0.000159
25, 4, 0.000000, 0.000159
26, 4, 0.000000, 0.000152
27, 4, 0.000000, 0.000160
28, 4, 0.000000, 0.000153
29, 4, 0.000000, 0.000166
30, 4, 0.000000, 0.000151
31, 4, 0.000000, 0.000148
32, 4, 0.000000, 0.000157
33, 4, 0.000000, 0.000152
34, 4, 0.000000, 0.000147
35, 4, 0.000000, 0.000147
36, 4, 0.000000, 0.000341
37, 4, 0.000000, 0.000177
38, 4, 0.000000, 0.000152
39, 4, 0.000000, 0.000155
40, 4, 0.000000, 0.000160
41, 4, 0.000000, 0.000155
42, 4, 0.000000, 0.000151
43, 4, 0.000000, 0.000155
44, 4, 0.000000, 0.000152
45, 4, 0.000000, 0.000160
46, 4, 0.000000, 0.000149
47, 4, 0.000000, 0.000165
48, 4, 0.000000, 0.000121
49, 4, 0.000000, 0.000127
50, 4, 0.000000, 0.000117
51, 4, 0.000000, 0.000134
52, 4, 0.000000, 0.000121
53, 4, 0.000000, 0.000124
54, 4, 0.000000, 0.000120
55, 4, 0.000000, 0.000126
56, 4, 0.000000, 0.000120
57, 4, 0.000000, 0.000122
58, 4, 0.000000, 0.000121
59, 4, 0.000000, 0.000116
60, 4, 0.000000, 0.000114
61, 4, 0.000000, 0.000152
62, 4, 0.000000, 0.000120
63, 4, 0.000000, 0.000123
64, 4, 0.000000, 0.000123
65, 4, 0.000000, 0.000117
66, 4, 0.000000, 0.000113
67, 4, 0.000000, 0.000121
68, 4, 0.000000, 0.000123
69, 4, 0.000000, 0.000118
70, 4, 0.000000, 0.000118
71, 4, 0.000000, 0.000122
72, 4, 0.000000, 0.000116
73, 4, 0.000000, 0.000129
74, 4, 0.000000, 0.000116
75, 4, 0.000000, 0.000118
76, 4, 0.000000, 0.000127
77, 4, 0.000000, 0.000216
78, 4, 0.000000, 0.000183
79, 4, 0.000000, 0.000161
80, 4, 0.000000, 0.000237
81, 4, 0.000000, 0.000197
82, 4, 0.000000, 0.000154
83, 4, 0.000000, 0.000138
84, 4, 0.000000, 0.000143
85, 4, 0.000000, 0.000117
86, 4, 0.000000, 0.000097
87, 4, 0.000000, 0.000089
88, 4, 0.000000, 0.000144
89, 4, 0.000000, 0.000109
90, 4, 0.000000, 0.000698
91, 4, 0.000000, 0.000130
92, 4, 0.000000, 0.000148
93, 4, 0.000000, 0.000119
94, 4, 0.000000, 0.000111
95, 4, 0.000000, 0.000110
96, 4, 0.000000, 0.000104
97, 4, 0.000000, 0.000112
98, 4, 0.000000, 0.000100
99, 4, 0.000000, 0.000112
